campaign_id,open_rate,click_rate,conversion_rate,age,segment,engagement
49,0.16872792507921075,0.15772932352363614,0.19153693461510882,24,Returning Customer,0
36,0.08883941654961265,0.4843302710015379,0.2828910568292867,29,Returning Customer,1
12,0.4679829314857314,0.35444429882228423,0.06355767085922527,20,VIP,1
41,0.16702685850498267,0.07699391542299823,0.017703141066900196,34,VIP,1
19,0.6759432144464541,0.21418047143999872,0.16124041935159159,58,VIP,1
12,0.3187509925037553,0.1988563388676405,0.04277906359907798,49,VIP,0
9,0.7346693335524316,0.27178108425298775,0.05619572781341254,25,Returning Customer,1
7,0.47426612910575433,0.42254603049483414,0.2674617569194738,40,Returning Customer,0
28,0.18700428817975112,0.29587678743967083,0.002221037593467401,55,New Customer,0
14,0.15469915051985006,0.04016277202399964,0.24504600793916054,47,VIP,1
31,0.4823543281683154,0.33115369143339896,0.15508523290068227,32,Returning Customer,0
19,0.621412708896833,0.014049995993470614,0.16778831629359012,27,New Customer,1
47,0.6361292358066366,0.39218062566479256,0.20153038813690874,55,New Customer,0
16,0.25681805333096097,0.3366516754815086,0.12943349769240312,32,New Customer,0
5,0.2031850691841256,0.16130497259276713,0.03468356645772442,47,Returning Customer,0
35,0.06256722836928681,0.15329648424886272,0.03084606714144714,63,New Customer,0
12,0.559399363400877,0.40115376830768973,0.22630865975518275,43,VIP,0
25,0.10742619382515424,0.3938349790430641,0.06631054298018547,62,New Customer,1
21,0.3655709013244443,0.18262815364461238,0.00843050508529326,31,New Customer,0
36,0.5012616230137221,0.15648438675909238,0.2938841667296823,20,Returning Customer,1
23,0.7528317086897578,0.2843141465525671,0.294117455808208,53,New Customer,1
16,0.28385160271682647,0.014099173392230649,0.11344240120313395,43,Returning Customer,0
39,0.23732912183488986,0.05050684861340572,0.007657153367133962,31,Returning Customer,1
45,0.5406201157145738,0.071823099172881,0.2181793975778249,48,VIP,0
42,0.5144292740401862,0.10085179073531535,0.24930361814570076,31,New Customer,1
39,0.2990823374810934,0.2608888820709799,0.037504107034742926,57,VIP,1
14,0.7460763766323399,0.49619853828194976,0.04063758447277088,27,VIP,0
31,0.6836467456172246,0.3297805668562032,0.24666719990903718,26,New Customer,1
5,0.21798690939881088,0.04003640928011956,0.27657221661457043,63,New Customer,1
35,0.2293569090758924,0.2675338932904985,0.23722645100224488,57,Returning Customer,1
23,0.43422526016531043,0.25335615407085715,0.06022348475085887,60,New Customer,0
29,0.6301790762980403,0.08064222975084424,0.12345636583026627,59,Returning Customer,1
43,0.0830302845413483,0.46093346071317975,0.18025272775977422,35,VIP,1
11,0.5700013653010301,0.22597497136093078,0.04808804214624861,53,VIP,0
18,0.5361769230365727,0.49733397889877246,0.06318074778975248,53,Returning Customer,1
47,0.2236100719347412,0.2158354246735605,0.0848658216205665,29,New Customer,0
12,0.5610147599310116,0.30789927431496855,0.15285398108725093,57,New Customer,1
9,0.7551373934390619,0.061333642861205635,0.15324146615326426,20,Returning Customer,1
10,0.08508938372882639,0.23257163366536593,0.24428835580426578,35,VIP,1
44,0.2897390414690469,0.1269952880619469,0.22590306020628767,24,Returning Customer,0
17,0.37863253749976644,0.41942675129990514,0.2741207025329826,48,New Customer,1
38,0.7244452691935173,0.3941205965850945,0.2498705168473789,18,New Customer,0
7,0.7716960849568676,0.4138481998164257,0.0761632644916964,48,Returning Customer,0
46,0.3830864348722492,0.3645686245013962,0.09938903079119996,30,New Customer,1
13,0.6125213091066435,0.4180147795738251,0.1501269730897601,46,VIP,1
40,0.44874576782336223,0.10840608758571121,0.004281340369093378,20,Returning Customer,0
42,0.45333720105603237,0.23150145052410281,0.27117060188511644,46,VIP,1
9,0.25857463629976735,0.3490049711735244,0.013303263768701766,52,VIP,1
50,0.21271718439790965,0.3223223239882161,0.0967323812449909,32,Returning Customer,1
27,0.2660040094430309,0.3610136966083026,0.170752437358922,38,Returning Customer,1
2,0.4672460054428095,0.11988660774410352,0.15535241658205973,36,New Customer,0
5,0.07186638951656675,0.05823300743204497,0.1963379678477624,45,New Customer,1
29,0.7304367082673044,0.45923522325664046,0.1582560525882627,21,Returning Customer,0
37,0.16721278216233215,0.28448422882800567,0.06870042771091031,62,Returning Customer,0
38,0.2150665076535399,0.08537470300863136,0.06032345633816156,30,New Customer,0
19,0.4387071323357347,0.39878392512480715,0.27217412072264957,32,New Customer,0
8,0.5825860747529595,0.45831566894834846,0.07919002102067776,56,New Customer,0
48,0.12179679105829798,0.09308612409984345,0.08429317016385403,49,Returning Customer,0
45,0.2882710231603716,0.41053210308186416,0.12388586883010337,20,Returning Customer,0
1,0.776505954180768,0.46728028004637284,0.04183149814499219,47,New Customer,1
22,0.2467572250857093,0.4697971841450485,0.15218185332697212,37,VIP,1
17,0.28478760879736015,0.45793666621021556,0.1995095285106394,19,VIP,0
7,0.6773738679635252,0.27774629605645035,0.23580014762321005,42,New Customer,1
25,0.08766082376784144,0.18454354545439594,0.21343627255926872,28,Returning Customer,1
45,0.39845987660672816,0.013563675770064551,0.044290789224079107,18,Returning Customer,1
4,0.33471257333875265,0.03984699116704827,0.13682014349127716,27,VIP,1
36,0.28744006993148835,0.22013111749572142,0.011575860242453528,34,New Customer,0
6,0.2642746955335734,0.20566981173184007,0.005339399016284785,47,VIP,1
31,0.1185305786453069,0.10050981568924276,0.13203912548214017,52,VIP,0
19,0.2861193720137366,0.20378521373551184,0.0758881483372887,36,New Customer,1
44,0.08228930203675143,0.09557853207313036,0.20500823846200883,63,VIP,1
39,0.6357228977333265,0.42590771386016185,0.21727223604402376,51,Returning Customer,0
27,0.34867084546850874,0.15611549015904344,0.2686211173674767,49,VIP,0
10,0.3829278742399337,0.3032965315775719,0.2282047540617116,29,New Customer,0
26,0.7201959398375988,0.25639310037955254,0.014473236940962508,60,Returning Customer,1
19,0.5435412378959156,0.03542221802105618,0.1114869031073303,34,Returning Customer,1
39,0.056044327506589844,0.47169452255067146,0.08190700552563664,23,VIP,1
3,0.7573811172209638,0.26834072934273684,0.11583973494814837,30,Returning Customer,0
45,0.22785834948328343,0.1692782452619895,0.04802269769061047,56,New Customer,0
13,0.13071063856989412,0.08748201912020344,0.029311231107178037,39,VIP,0
50,0.6260961337856616,0.17587805101614953,0.15629536275252018,28,Returning Customer,0
28,0.4253579869000386,0.020050685481460856,0.2161143932599183,24,New Customer,0
20,0.37532792451351316,0.1881434961206659,0.21057327057958283,62,VIP,1
28,0.23712730976205632,0.2704281043792074,0.13528329665286815,62,New Customer,0
8,0.460603617396739,0.43721446046696294,0.15668369588668382,38,Returning Customer,0
41,0.2557884539019406,0.3468134646719208,0.1548986167525924,18,VIP,1
39,0.7261872539653007,0.06467533343528829,0.20747111333041685,47,VIP,0
1,0.2114033597998946,0.08239569897460093,0.014377552786807224,36,Returning Customer,0
3,0.7132663628418152,0.2197804502310036,0.21296883266136715,64,New Customer,0
13,0.46955406929551774,0.10589679830300604,0.17466027022718625,63,Returning Customer,0
28,0.6713661004214309,0.02364639101555032,0.05943261440147226,46,VIP,1
49,0.5846344968957162,0.4044572912578544,0.014717656123879352,52,VIP,0
25,0.5725213335775614,0.01956605964201712,0.03255833716736652,37,Returning Customer,1
33,0.2932593557712918,0.4170379065470269,0.15740740242578088,53,New Customer,0
38,0.2254226986041526,0.08061094188615335,0.22752255902738483,56,Returning Customer,1
6,0.2081646707605911,0.4875924212954869,0.10039718613735034,18,New Customer,1
44,0.6928937427946915,0.30589821679483314,0.1137371732115665,40,New Customer,0
45,0.665320115194265,0.3701416560986488,0.28024392451383373,48,VIP,1
32,0.3804301460092305,0.06413697770435178,0.0639039252097728,52,New Customer,1
45,0.14930346012234097,0.43243099599122525,0.03112482737260549,64,VIP,1
47,0.3366891889830938,0.42120424800705386,0.10302303414000538,62,New Customer,0
21,0.5145075906026836,0.32996643845544166,0.22377663584768212,39,New Customer,1
16,0.3908023658599646,0.25611468365173984,0.18782318731683956,63,VIP,1
21,0.6351419513622463,0.3635296948345195,0.12473863181087075,24,New Customer,1
11,0.7982171166885391,0.012904825515070294,0.28942575984954916,50,Returning Customer,0
37,0.19334906633667265,0.3002959701452451,0.220498931488372,62,New Customer,0
36,0.3947381147446793,0.42522900611532594,0.018558427314988135,53,VIP,1
35,0.37323792644061654,0.18488094471562988,0.22338943315621448,61,VIP,1
19,0.27836939956171314,0.06306178467662923,0.007211566771757504,24,Returning Customer,0
20,0.19857163754021717,0.21622985237417103,0.19509699693522164,44,New Customer,1
18,0.09926908736724442,0.3662811800386684,0.06314485088779762,19,Returning Customer,0
47,0.7153394879177739,0.06257759308162954,0.20893266271126731,34,New Customer,1
41,0.3648865232647382,0.11096379450431608,0.09293386999433885,18,Returning Customer,1
49,0.4226716388750366,0.08230040494606296,0.26190189238666944,63,VIP,0
14,0.7377065361506869,0.4005044002318602,0.10107415097743813,47,VIP,0
15,0.6322178581369609,0.04081738500171855,0.18590875662128908,39,Returning Customer,1
31,0.14787594808788818,0.34642738603607215,0.08577826789619648,45,New Customer,0
1,0.4740649757058068,0.18956389116906378,0.27516646354265345,50,New Customer,1
3,0.3816892073896693,0.38033770901379815,0.23429879430845169,43,VIP,1
16,0.6479083044340721,0.48254787520417847,0.07299086290338093,52,New Customer,0
23,0.5931744107089619,0.06612719679737632,0.28463901376759787,28,Returning Customer,1
11,0.567804291433304,0.16404867012305466,0.10714727687286847,24,Returning Customer,1
12,0.3054086266099227,0.40696145958223995,0.19555948430015624,45,New Customer,0
10,0.6537227977994409,0.14041760916507648,0.22285596933431892,42,VIP,1
32,0.08929347169614592,0.11540909255256004,0.006870648439473692,58,VIP,1
16,0.16971867607412544,0.4144352091557961,0.28769020384717386,48,VIP,1
8,0.30171745473343375,0.49367035836292544,0.10333239182620947,20,VIP,1
38,0.10760558080196096,0.2828714891725032,0.056933668029367265,50,VIP,0
12,0.2262457081510187,0.14624388668333624,0.25521233751854944,51,Returning Customer,1
24,0.6726132372484386,0.20529732118402647,0.21086978484702432,38,New Customer,1
28,0.7611886533425596,0.0933638604179684,0.02602298178700577,54,Returning Customer,1
8,0.2784517668306429,0.3833247666564687,0.03511337441303086,36,VIP,1
28,0.24838685299162866,0.3890022687331563,0.21455756119609468,54,VIP,0
36,0.25991948918482016,0.43880928626742227,0.02243497678772519,38,New Customer,0
26,0.2582893155131329,0.0230352561623163,0.2751526305372195,31,New Customer,0
8,0.07694763663947975,0.28537085739692586,0.22246204108428996,27,New Customer,1
50,0.7451872597483311,0.11498516282816035,0.10064766179009664,24,Returning Customer,1
28,0.21027360617774632,0.177032677591255,0.10888163376760147,46,New Customer,0
28,0.36500305556105367,0.39462825149038866,0.15194882886123043,57,Returning Customer,0
37,0.05726516205572581,0.10409648965713311,0.10829082409456205,25,VIP,1
41,0.6934663181862929,0.32278745778473394,0.2350405654314947,56,Returning Customer,0
36,0.598368008341188,0.3307374336995631,0.2924210832304847,30,New Customer,1
27,0.7600670263802775,0.4775060183021273,0.1753564546314579,63,Returning Customer,1
17,0.6362116093972994,0.38982885497917913,0.13381119830025867,36,Returning Customer,1
9,0.2852798840390489,0.4037812221053098,0.06683224208046515,28,Returning Customer,1
33,0.23590501904631772,0.27048436701876777,0.19603002577434006,19,New Customer,1
20,0.5732872306649698,0.10152259550956162,0.20567305854461912,23,Returning Customer,1
13,0.3230845812578746,0.2185260492019923,0.20555718210430912,46,New Customer,1
28,0.4746612618144624,0.279249891020792,0.008095510760547696,58,Returning Customer,1
48,0.054693103269852675,0.34242543333971903,0.26973663019814126,22,Returning Customer,0
29,0.09641427626035644,0.30777746479764434,0.101431969028753,58,Returning Customer,0
13,0.4515259558862384,0.20304913616944933,0.2232497287444827,47,New Customer,0
46,0.4745537348361238,0.14000342242796232,0.22794207213009593,56,New Customer,0
35,0.6135897083445078,0.09243311316980471,0.19516649364367186,53,New Customer,1
6,0.14897398971797132,0.3499842392734105,0.11845995694328765,44,VIP,0
18,0.4348873128175841,0.32624535041311764,0.18251526504495766,35,New Customer,0
5,0.19583573332376647,0.34681250822132526,0.012059607377362969,53,Returning Customer,1
47,0.11989708967202102,0.1925384518733695,0.22856873765637187,33,VIP,0
25,0.3578718455454159,0.13857983305966506,0.029876594498501673,22,New Customer,0
2,0.17250248606679291,0.38226345105365345,0.1190252777398805,26,New Customer,0
10,0.21633648364423896,0.3890872235771137,0.03108563629948997,51,VIP,0
30,0.28816593490212633,0.2332520232437519,0.25112233374572834,51,VIP,1
50,0.2445413005573972,0.30983300153598886,0.16509071803078776,53,New Customer,0
45,0.1156934730544598,0.1930246354735532,0.2072865360507817,48,VIP,0
5,0.11743718364477672,0.3539541280587053,0.20477465095278388,37,Returning Customer,0
33,0.1949370614256261,0.41950358235745694,0.2524818694975513,34,Returning Customer,0
1,0.08791939096965422,0.34723430589446824,0.0397708210035404,37,Returning Customer,1
18,0.5198427647576954,0.2611654871550969,0.19791844212146523,45,New Customer,1
32,0.26549503738167646,0.23474240015126147,0.1725402163210972,38,Returning Customer,0
47,0.25980947582680325,0.3247366289781147,0.009269136771394614,36,VIP,1
49,0.2989987206783239,0.34310733688465184,0.06042687264684077,20,Returning Customer,1
11,0.5470972056572913,0.2837774273270241,0.08027146241346624,47,VIP,1
21,0.702975411112618,0.31622171480262357,0.021766912628749847,22,Returning Customer,1
26,0.6193151994167289,0.05732845442232079,0.10641594176964043,59,VIP,0
25,0.5956469226688212,0.4763651029097401,0.008160752614642707,23,Returning Customer,1
22,0.4132933892006369,0.39747880122869667,0.16595504767731886,20,Returning Customer,0
27,0.5703541677255588,0.1932246561563241,0.06345028817393618,59,Returning Customer,0
49,0.46457177602518734,0.28577817936727873,0.08610093165275957,41,VIP,0
13,0.2121878961398967,0.03318901976684646,0.2731414878513852,61,VIP,0
33,0.20644127580578803,0.030201628859539593,0.15084505473705762,18,Returning Customer,0
34,0.27229400515646257,0.13289118420486173,0.08070417937332476,53,VIP,0
41,0.73310200322736,0.3479538047586654,0.17953852747441987,32,VIP,0
35,0.4605611302847944,0.4275523964220057,0.06050143046024868,58,New Customer,0
1,0.6004290327514021,0.2840010811901257,0.02231870572925546,55,Returning Customer,0
21,0.3099190698624107,0.2707450423953527,0.0062719063200806,61,VIP,0
48,0.3557868279989189,0.2071316715578183,0.2854587136128769,35,VIP,1
6,0.14417418397793852,0.08918299841943036,0.21738324724293487,40,VIP,1
28,0.1784712183662528,0.06799350965002789,0.2399844444877147,64,VIP,1
17,0.6705174161196092,0.38273308299827336,0.29427531845364957,46,New Customer,0
5,0.48862897376666153,0.46447674013532203,0.27948861102403183,58,VIP,0
31,0.30314934941286414,0.23455877602927383,0.22107395959125478,39,VIP,0
5,0.6521384067466596,0.3331283727706627,0.2081961209457958,41,New Customer,0
38,0.23488992922848723,0.4580842489316612,0.101054999080613,62,Returning Customer,0
3,0.7820245239501529,0.054155680137730824,0.03120517553853064,30,Returning Customer,1
23,0.3086132058096273,0.3875359120283246,0.17211676451027277,50,New Customer,1
37,0.3029832156134207,0.3122402733440318,0.17287598852657768,39,Returning Customer,0
37,0.2839339291525289,0.30333221762663204,0.2856711856247232,52,Returning Customer,0
10,0.14158363694321596,0.15334480995596922,0.13277124199851278,34,New Customer,1
10,0.1333528604990093,0.3451077438410617,0.2072422872918205,39,VIP,1
19,0.5360787759005926,0.3994508998621805,0.17249118821901652,22,New Customer,1
17,0.7063385334185353,0.06530050082241161,0.05302806873031478,42,New Customer,0
21,0.6428903827037551,0.2714255011806821,0.177619292326475,23,New Customer,0
14,0.1558306955160133,0.05961993868383074,0.16203501280884602,34,New Customer,0
9,0.4591865913440498,0.43756126945584584,0.14817179817280665,48,New Customer,0
46,0.12919365948248002,0.25874199410161014,0.15402688009454243,34,VIP,1
1,0.08397098270980809,0.4059031877377711,0.04919639158766115,50,Returning Customer,1
45,0.5422893945385755,0.190361962456445,0.13904331936920034,56,New Customer,0
13,0.4513642502602627,0.07128833113999945,0.18169598154647904,54,VIP,1
4,0.11151776390860314,0.030334659148998626,0.1468347596056618,21,New Customer,0
1,0.07620443480449134,0.14793971417846402,0.1466058585378442,60,VIP,1
49,0.792317310057001,0.12967451317839848,0.023255312937895734,31,Returning Customer,0
40,0.07251599911180391,0.2845724672697813,0.05723224560501589,30,VIP,1
32,0.38339618978761975,0.020652030651216603,0.09629180783265019,44,VIP,1
34,0.4284642684557717,0.26507956670659494,0.12580409817777197,41,Returning Customer,1
28,0.13796011085033377,0.20196815358588155,0.17818123315758128,44,Returning Customer,0
31,0.1767963338297872,0.29278991225807666,0.25900353135691817,25,VIP,1
8,0.3138537548077644,0.35418458879367865,0.04774942142659618,64,New Customer,0
39,0.621256907160247,0.3207050530891211,0.0045264090632084805,56,New Customer,0
26,0.4303118180452,0.4924757409929495,0.13477113923277473,38,Returning Customer,1
34,0.5284264059147212,0.07775001849966681,0.12963086922348843,58,New Customer,0
3,0.7888809163180062,0.22057113437559148,0.1655703655485517,28,Returning Customer,0
50,0.6260040764849073,0.21816706095522248,0.24996653141145014,48,VIP,0
12,0.3757711236059133,0.21435606981443112,0.24070816529474337,44,VIP,0
1,0.38483144134741154,0.3352612121009075,0.030012985329003358,59,New Customer,1
44,0.5140790577807538,0.25001574966789397,0.2801986100030021,63,Returning Customer,0
5,0.5490239063141783,0.2635419543083519,0.03312431840233341,44,New Customer,1
30,0.4255331943775035,0.2218544361519147,0.19037115256027085,25,New Customer,0
30,0.533645917111235,0.49593273589909564,0.2017218880786727,50,VIP,0
17,0.06764937081057408,0.46450506092133065,0.20396324616692643,29,New Customer,0
48,0.3722171479226331,0.16078485278854177,0.07960535150261727,52,VIP,0
47,0.25920355705510756,0.06468102313566691,0.09910352752949758,51,Returning Customer,0
23,0.1468808339323328,0.4214847147789154,0.16460306254481907,33,New Customer,0
15,0.12465988460658135,0.49861342319860497,0.05987624874002951,53,VIP,0
37,0.5023941242110006,0.15337835807942632,0.006093140350005366,19,New Customer,0
21,0.4427004103644588,0.18531461366246546,0.1686433363525727,29,Returning Customer,0
14,0.2401880877472769,0.47140025892774945,0.13958357160360219,44,New Customer,1
2,0.40321254407938584,0.35845346382151405,0.1970193618670386,34,New Customer,1
11,0.41917423638680623,0.15486278257202174,0.04401017275009798,37,VIP,0
39,0.19625673532896187,0.2947127807291184,0.2522774683769554,38,Returning Customer,0
38,0.539069796411238,0.4726724938884855,0.04386644653815819,47,Returning Customer,0
34,0.6356895172895679,0.4077884224034315,0.26740308146400704,59,Returning Customer,1
38,0.6435976556671392,0.3734980297270432,0.1348563517787109,37,New Customer,1
50,0.5018523730275913,0.371128192746241,0.16494157781180843,25,VIP,1
34,0.43372893688926056,0.09722995890321245,0.2689744007891966,35,New Customer,0
18,0.09575535725404617,0.41409380722168887,0.0899739145431201,35,New Customer,0
30,0.2658734741387044,0.1452981298972945,0.05454809887234545,35,New Customer,1
15,0.11995358508362743,0.46587966237174944,0.13372548624583608,19,Returning Customer,0
27,0.7728673706588552,0.18867359559675367,0.07331016855831203,29,VIP,0
34,0.1513101096693205,0.43025359455070566,0.15835317346209513,49,Returning Customer,1
38,0.16383155738832655,0.14045441231372272,0.08257735933329492,59,New Customer,0
33,0.7171824637478692,0.2621181989252978,0.25934686067863705,25,New Customer,1
24,0.7579462126073434,0.062373794789639676,0.18219737767731778,27,VIP,1
15,0.6243717794261825,0.33345826246812527,7.220092287067992e-05,28,Returning Customer,0
30,0.054053692754502405,0.4196788448317508,0.24164212040394742,31,New Customer,1
42,0.05100970321742278,0.3620391678381839,0.09906370101784377,43,New Customer,0
17,0.33357557734058807,0.2663966713399421,0.09606239524648713,64,VIP,1
5,0.1575465275081694,0.032106780514715154,0.1149188436403402,47,New Customer,0
29,0.06378960661369797,0.4673860935137206,0.1890787584252242,59,Returning Customer,0
4,0.3980500170533785,0.355689878803531,0.1326182131182669,21,Returning Customer,0
10,0.7572964230552287,0.37547347679901316,0.18859066397091073,56,New Customer,0
17,0.29286468117682357,0.3993934820002955,0.04403421649073771,28,New Customer,1
10,0.5458555088215225,0.37639427870452924,0.2910493393572257,41,New Customer,1
17,0.5391765148493306,0.2261469204081835,0.21888188612515916,39,VIP,0
20,0.2383100777488758,0.369474696351094,0.0750621321535149,20,VIP,0
24,0.5378189366178983,0.3162631260270612,0.21725097242243277,54,Returning Customer,0
5,0.20925048071516844,0.42846800349770536,0.1725076368784918,19,Returning Customer,1
34,0.1415055601826668,0.4032053095153115,0.03275669892105439,29,New Customer,1
6,0.5760374641697676,0.030273447408957342,0.05345892803643782,38,New Customer,0
2,0.13508061282793754,0.19565467426297659,0.012392442576439443,22,New Customer,1
13,0.7976819139420166,0.02701091457010834,0.24277142150240433,24,VIP,0
43,0.187589300862672,0.06001671313538798,0.1655114257785705,21,VIP,1
43,0.49560639706734316,0.3046912537817696,0.09502459459506357,60,New Customer,0
48,0.358530928559442,0.4381726923695042,0.037903470608460006,58,New Customer,0
11,0.14478981680425035,0.06871413176754095,0.14521376278811374,53,Returning Customer,0
47,0.07088293068306005,0.23103375085874744,0.15757840401538162,39,VIP,1
23,0.517049211719625,0.45633066335515743,0.2105845502941516,46,New Customer,0
16,0.6550681728418446,0.409007481999078,0.2909811631341274,26,VIP,1
31,0.681511746130058,0.26463726926830566,0.1304836591222124,43,New Customer,1
11,0.41203510480770084,0.38807000527112717,0.12181026197831078,29,New Customer,0
16,0.6330916003867892,0.26611994928182314,0.11097900137703674,18,Returning Customer,0
8,0.5546353501164086,0.08746524526859589,0.2480771726900583,25,Returning Customer,0
4,0.5931908956243499,0.07112069547862275,0.04689516641977136,50,Returning Customer,1
40,0.41944925391636056,0.10230043371286418,0.10314387109052682,21,New Customer,1
4,0.5250588051815953,0.18195182653318295,0.21749124146261725,31,Returning Customer,1
25,0.6541444351820428,0.46595934116026916,0.0047084806027339445,46,New Customer,1
3,0.3484131316677673,0.40184242269026466,0.0868142170817084,31,VIP,1
32,0.6544841756506878,0.2220727650008956,0.19243414882641294,26,VIP,1
3,0.49401263209179713,0.25160758779591125,0.055785629400241406,26,New Customer,1
27,0.1744257682780897,0.14014863425654328,0.09081317073728136,43,Returning Customer,0
29,0.06851311791843846,0.35513294867134376,0.14581352234496875,64,Returning Customer,0
32,0.32206520029936403,0.4033551790163986,0.12660706979090613,59,VIP,0
50,0.4600222462222549,0.1270633008771125,0.031808156986613656,34,New Customer,1
19,0.6798652641526164,0.030492595655368028,0.2814705966766898,58,New Customer,0
21,0.14561426010518463,0.3157055821498555,0.01328781617462783,21,New Customer,1
5,0.6501547607626844,0.28563093837630515,0.22492282692684537,63,VIP,1
18,0.6972567845504203,0.20704426596414946,0.02142683132734724,20,VIP,1
28,0.16301561525062536,0.32550803146887297,0.14018874090752378,46,Returning Customer,1
42,0.6886957394781643,0.2798005160127204,0.052623387496623306,42,New Customer,0
22,0.793590175882094,0.13278497253115445,0.04232933892867758,38,New Customer,1
21,0.5951291232861782,0.20488719805513397,0.03776939296251752,29,New Customer,0
6,0.638577261368741,0.21977564917614842,0.1358359910086027,18,New Customer,1
1,0.7958114506691552,0.4413215172930262,0.15464547281618768,18,VIP,0
5,0.504110937894459,0.48084303552319013,0.04001534806285196,62,Returning Customer,1
41,0.28091478651218704,0.44757066757428354,0.29381871907987184,63,VIP,1
12,0.6781481255570418,0.36239723178547,0.07732976605866694,24,Returning Customer,0
26,0.5108643331337235,0.2966464394668527,0.13765240188083494,27,New Customer,0
46,0.4858965677907174,0.34773820137831796,0.06488086728057241,32,New Customer,0
34,0.24022666663552872,0.4701635181590176,0.14817679363486366,57,New Customer,1
49,0.617250702187165,0.13249938025967756,0.22680497473955458,28,New Customer,1
14,0.1112504568950722,0.27220904875996843,0.15633060428834855,63,New Customer,1
26,0.7432153030959959,0.34790792931019987,0.08569466121541656,62,VIP,0
45,0.29436759557786357,0.3428310306488946,0.07451898262018143,40,Returning Customer,0
27,0.14583098959249285,0.13361669019264985,0.22768032186811601,30,VIP,0
9,0.38177489982681406,0.29749844842097845,0.03547145271787898,44,New Customer,1
26,0.08185243194239987,0.39999743978587665,0.11098994832176085,58,Returning Customer,1
47,0.5634696456987247,0.24278870022461949,0.0454448149961656,34,Returning Customer,0
22,0.7270291328340172,0.39871605758238016,0.07739274878834458,30,New Customer,1
47,0.6779472553538817,0.18634247289973185,0.04580496974548565,29,Returning Customer,1
30,0.14552710508591082,0.46999246231024183,0.266031752562728,46,VIP,1
43,0.14470335283079888,0.2716249358445595,0.21957125970390953,38,VIP,0
48,0.6600758617431981,0.30201449588838103,0.1682781738132784,37,VIP,0
17,0.743190705952337,0.025367168714248316,0.06732756674865993,37,VIP,0
26,0.3955023723751168,0.09343187719301119,0.15306804815975847,48,Returning Customer,1
36,0.4242283376853245,0.32013760143081194,0.1562499619342717,25,VIP,0
1,0.28869653103929444,0.21573648217331293,0.17712111769617186,41,Returning Customer,0
8,0.7206988386923106,0.2590002573245056,0.018025547166819433,28,New Customer,1
49,0.533677178969267,0.04085599027951321,0.2918705913590119,56,VIP,1
35,0.2661886828755264,0.4187262668210883,0.13963169118009694,50,New Customer,1
15,0.2740871532906887,0.3944077451251464,0.27795953222973097,59,VIP,1
47,0.7184000547977019,0.10082344810370626,0.002942434414192907,32,New Customer,0
22,0.060225517929366104,0.3208213850561159,0.07426751869059267,21,New Customer,1
14,0.2920449295449788,0.4109744537105931,0.031198671094000683,18,New Customer,1
26,0.4657675109122768,0.32401852684364396,0.23088485320643148,49,New Customer,1
28,0.16116309657449346,0.16209506669496399,0.09603751487841336,28,New Customer,1
23,0.11907406564969235,0.3314944637343019,0.2521477525247241,47,Returning Customer,1
14,0.66145724831792,0.113126256364774,0.2497156097147571,54,Returning Customer,1
24,0.7208032914863804,0.16594494866691623,0.20033843784197095,36,VIP,0
2,0.6677048155986421,0.12763413002251753,0.19973454106319313,53,Returning Customer,0
45,0.7240909173030108,0.28289330017120123,0.2100479076219405,51,New Customer,0
26,0.46483397829377865,0.06303105691511882,0.20212915038893234,24,Returning Customer,0
14,0.6591935907427564,0.46732208637068595,0.11607250730530472,62,Returning Customer,1
7,0.3380319787933253,0.17342105329480473,0.2048482933705638,37,New Customer,1
3,0.5497008961092789,0.11729536228184265,0.2692220907577076,29,Returning Customer,1
47,0.7916266485418734,0.2533094086648973,0.09977204756298709,49,New Customer,0
23,0.21929579287934559,0.14572893104281087,0.2834667078644861,19,Returning Customer,1
46,0.3424248097183104,0.27210300232749574,0.004074476369630919,39,New Customer,1
43,0.4100355329825642,0.18076948339322188,0.10472476147957115,58,VIP,1
47,0.15351161526503881,0.07471273727682999,0.03962952051862206,57,Returning Customer,1
45,0.11077895784879259,0.1402886685933584,0.0379859487135071,41,VIP,0
18,0.6722921497412183,0.22483552403114737,0.24462884820347047,48,New Customer,1
38,0.7825957796206897,0.024843680975016554,0.2755104944250369,21,New Customer,1
35,0.353543797872244,0.38761483823723336,0.23332747626989567,41,VIP,1
15,0.11573737714598996,0.31469403664930373,0.29298471569776796,60,New Customer,0
25,0.09935882051793236,0.30466620756639357,0.06489869104988122,34,New Customer,1
37,0.7184886547702241,0.27756446662255535,0.04223997366290714,57,New Customer,1
28,0.3978606872957599,0.2992534544392836,0.15621113461188404,36,New Customer,1
10,0.2900204874217939,0.4679794568265381,0.24871128442278537,57,New Customer,1
39,0.40734595342954966,0.014198913297262939,0.01195172725141791,55,New Customer,1
17,0.2887280710192605,0.03342185773229714,0.2986696982999646,51,New Customer,1
39,0.416776831480715,0.10383177086609313,0.18067377876159685,64,New Customer,1
22,0.6946672976884527,0.09197767619664354,0.2936825436544132,50,VIP,0
26,0.49422602829657175,0.0987852851398995,0.10952448997013309,23,Returning Customer,0
44,0.5709903296076315,0.33925250406583857,0.13740714616007677,53,New Customer,1
25,0.3235030071757524,0.23514681751458102,0.22570843271921762,30,VIP,1
17,0.6038794088828892,0.49597165038399965,0.23781013516839558,64,New Customer,0
